Tidspunkt;Vannføring (m³/s)
2013-08-10 11:00:00Z;0.3059999
2013-08-11 11:00:00Z;0.265
2013-08-12 11:00:00Z;0.244
2013-08-13 11:00:00Z;0.2260253
2013-08-14 11:00:00Z;0.2166
2013-08-15 11:00:00Z;0.2070013
2013-08-16 11:00:00Z;0.2011035
2013-08-17 11:00:00Z;0.1893084
2013-08-18 11:00:00Z;0.2089621
2013-08-19 11:00:00Z;0.3800001
2013-08-20 11:00:00Z;0.9119998
2013-08-21 11:00:00Z;2.546
2013-08-22 11:00:00Z;2.508
2013-08-23 11:00:00Z;1.596
2013-08-24 11:00:00Z;1.092682
2013-08-25 11:00:00Z;0.9119998
2013-08-26 11:00:00Z;1.745834
2013-08-27 11:00:00Z;2.774554
2013-08-28 11:00:00Z;2.086702
2013-08-29 11:00:00Z;1.645111
2013-08-30 11:00:00Z;1.198444
2013-08-31 11:00:00Z;0.8321621
2013-09-01 11:00:00Z;0.6101964
2013-09-02 11:00:00Z;0.4571932
2013-09-03 11:00:00Z;0.4049737
2013-09-04 11:00:00Z;0.4263448
2013-09-05 11:00:00Z;0.8615284
2013-09-06 11:00:00Z;0.7023768
2013-09-07 11:00:00Z;0.8850807
2013-09-08 11:00:00Z;0.6783609
2013-09-09 11:00:00Z;0.4950717
2013-09-10 11:00:00Z;0.3938093
2013-09-11 11:00:00Z;0.3444473
2013-09-12 11:00:00Z;0.3191999
2013-09-13 11:00:00Z;0.3339999
2013-09-14 11:00:00Z;0.4022596
2013-09-15 11:00:00Z;0.4773863
2013-09-16 11:00:00Z;0.4567665
2013-09-17 11:00:00Z;0.3722218
2013-09-18 11:00:00Z;0.3090279
2013-09-19 11:00:00Z;0.2594732
2013-09-20 11:00:00Z;0.2176816
2013-09-21 11:00:00Z;0.2455089
2013-09-22 11:00:00Z;0.2955665
2013-09-23 11:00:00Z;0.3083812
2013-09-24 11:00:00Z;0.2674954
2013-09-25 11:00:00Z;0.2265938
2013-09-26 11:00:00Z;0.1896101
2013-09-27 11:00:00Z;0.1643638
2013-09-28 11:00:00Z;0.1417655
2013-09-29 11:00:00Z;0.1230875
2013-09-30 11:00:00Z;0.1072908
2013-10-01 11:00:00Z;0.2048894
2013-10-02 11:00:00Z;0.3677539
2013-10-03 11:00:00Z;0.5464297
2013-10-04 11:00:00Z;0.5447164
2013-10-05 11:00:00Z;0.7331616
2013-10-06 11:00:00Z;1.514997
2013-10-07 11:00:00Z;1.892403
2013-10-08 11:00:00Z;1.799188
2013-10-09 11:00:00Z;1.348811
2013-10-10 11:00:00Z;1.191349
2013-10-11 11:00:00Z;1.267872
2013-10-12 11:00:00Z;1.666156
2013-10-13 11:00:00Z;1.534805
2013-10-14 11:00:00Z;1.193235
2013-10-15 11:00:00Z;0.9755518
2013-10-16 11:00:00Z;0.7561607
2013-10-17 11:00:00Z;0.5743542
2013-10-18 11:00:00Z;0.4828938
2013-10-19 11:00:00Z;0.4022347
2013-10-20 11:00:00Z;0.3339382
2013-10-21 11:00:00Z;0.2767018
2013-10-22 11:00:00Z;0.2265534
2013-10-23 11:00:00Z;0.189667
2013-10-24 11:00:00Z;0.1616506
2013-10-25 11:00:00Z;0.1388196
2013-10-26 11:00:00Z;0.1198329
2013-10-27 11:00:00Z;0.1171693
2013-10-28 11:00:00Z;0.1033267
2013-10-29 11:00:00Z;0.1075802
2013-10-30 11:00:00Z;0.1886398
2013-10-31 11:00:00Z;0.5185338
2013-11-01 11:00:00Z;0.5508739
2013-11-02 11:00:00Z;0.4551973
2013-11-03 11:00:00Z;0.3682149
2013-11-04 11:00:00Z;0.2975005
2013-11-05 11:00:00Z;0.2444194
2013-11-06 11:00:00Z;0.2039633
2013-11-07 11:00:00Z;0.1763838
2013-11-08 11:00:00Z;0.1499368
2013-11-09 11:00:00Z;0.1293608
2013-11-10 11:00:00Z;0.1205551
2013-11-11 11:00:00Z;0.1059864
2013-11-12 11:00:00Z;0.1837055
2013-11-13 11:00:00Z;0.3926762
2013-11-14 11:00:00Z;0.371014
2013-11-15 11:00:00Z;0.3759597
2013-11-16 11:00:00Z;0.4650954
2013-11-17 11:00:00Z;0.4522817
2013-11-18 11:00:00Z;0.470533
2013-11-19 11:00:00Z;0.4449004
2013-11-20 11:00:00Z;0.3732487
2013-11-21 11:00:00Z;0.2948919
2013-11-22 11:00:00Z;0.3100688
2013-11-23 11:00:00Z;0.4211128
2013-11-24 11:00:00Z;0.610321
2013-11-25 11:00:00Z;0.7133279
2013-11-26 11:00:00Z;0.8178586
2013-11-27 11:00:00Z;1.201356
2013-11-28 11:00:00Z;1.550391
2013-11-29 11:00:00Z;1.085303
2013-11-30 11:00:00Z;0.8131922
2013-12-01 11:00:00Z;0.6577039
2013-12-02 11:00:00Z;0.6577039
2013-12-03 11:00:00Z;0.8779826
2013-12-04 11:00:00Z;0.7095359
2013-12-05 11:00:00Z;0.5799561
2013-12-06 11:00:00Z;0.4762997
2013-12-07 11:00:00Z;0.3726357
2013-12-08 11:00:00Z;0.3209481
2013-12-09 11:00:00Z;0.2589852
2013-12-10 11:00:00Z;0.2819372
2013-12-11 11:00:00Z;1.668398
2013-12-12 11:00:00Z;2.440382
2013-12-13 11:00:00Z;1.604519
2013-12-14 11:00:00Z;1.075484
2013-12-15 11:00:00Z;0.84987
2013-12-16 11:00:00Z;0.8177907
2013-12-17 11:00:00Z;0.7390297
2013-12-18 11:00:00Z;0.6558447
2013-12-19 11:00:00Z;0.5242609
2013-12-20 11:00:00Z;0.4250519
2013-12-21 11:00:00Z;0.3665852
2013-12-22 11:00:00Z;0.3276962
2013-12-23 11:00:00Z;0.2984635
2013-12-24 11:00:00Z;0.2627415
2013-12-25 11:00:00Z;0.2509299
2013-12-26 11:00:00Z;0.2601832
2013-12-27 11:00:00Z;0.4510147
2013-12-28 11:00:00Z;0.4610695
2013-12-29 11:00:00Z;0.3985965
2013-12-30 11:00:00Z;0.3550813
2013-12-31 11:00:00Z;0.3005137
2014-01-01 11:00:00Z;0.2532318
2014-01-02 11:00:00Z;0.2159456
2014-01-03 11:00:00Z;0.1852364
2014-01-04 11:00:00Z;0.1619863
2014-01-05 11:00:00Z;0.1457862
2014-01-06 11:00:00Z;0.1336315
2014-01-07 11:00:00Z;0.1214965
2014-01-08 11:00:00Z;0.1128179
2014-01-09 11:00:00Z;0.1124689
2014-01-10 11:00:00Z;0.1028366
2014-01-11 11:00:00Z;0.09896006
2014-01-12 11:00:00Z;0.09424001
2014-01-13 11:00:00Z;0.08947482
2014-01-14 11:00:00Z;0.08543915
2014-01-15 11:00:00Z;0.0810464
2014-01-16 11:00:00Z;0.07811275
2014-01-17 11:00:00Z;0.07444201
2014-01-18 11:00:00Z;0.0707788
2014-01-19 11:00:00Z;0.06821
2014-01-20 11:00:00Z;0.06454677
2014-01-21 11:00:00Z;0.06014645
2014-01-22 11:00:00Z;0.05867957
2014-01-23 11:00:00Z;0.05611079
2014-01-24 11:00:00Z;0.05427917
2014-01-25 11:00:00Z;0.05281239
2014-01-26 11:00:00Z;0.05134562
2014-01-27 11:00:00Z;0.04987878
2014-01-28 11:00:00Z;0.04841203
2014-01-29 11:00:00Z;0.04694523
2014-01-30 11:00:00Z;0.04511363
2014-01-31 11:00:00Z;0.04364678
2014-02-01 11:00:00Z;0.04145041
2014-02-02 11:00:00Z;0.03998359
2014-02-03 11:00:00Z;0.03741484
2014-02-04 11:00:00Z;0.08205726
2014-02-05 11:00:00Z;0.126084
2014-02-06 11:00:00Z;0.1239864
2014-02-07 11:00:00Z;0.1155049
2014-02-08 11:00:00Z;0.1074413
2014-02-09 11:00:00Z;0.102676
2014-02-10 11:00:00Z;0.09791081
2014-02-11 11:00:00Z;0.09351041
2014-02-12 11:00:00Z;0.08874516
2014-02-13 11:00:00Z;0.08507443
2014-02-14 11:00:00Z;0.08177602
2014-02-15 11:00:00Z;0.07737556
2014-02-16 11:00:00Z;0.07444201
2014-02-17 11:00:00Z;0.07188076
2014-02-18 11:00:00Z;0.06967683
2014-02-19 11:00:00Z;0.06637838
2014-02-20 11:00:00Z;0.06234279
2014-02-21 11:00:00Z;0.05867957
2014-02-22 11:00:00Z;0.0565668
2014-02-23 11:00:00Z;0.07482196
2014-02-24 11:00:00Z;0.4078085
2014-02-25 11:00:00Z;0.9009041
2014-02-26 11:00:00Z;0.8468603
2014-02-27 11:00:00Z;0.6577345
2014-02-28 11:00:00Z;0.5226368
2014-03-01 11:00:00Z;0.4415827
2014-03-02 11:00:00Z;0.3402596
2014-03-03 11:00:00Z;0.2727184
2014-03-04 11:00:00Z;0.2186825
2014-03-05 11:00:00Z;0.1916568
2014-03-06 11:00:00Z;0.2379857
2014-03-07 11:00:00Z;0.3199979
2014-03-08 11:00:00Z;0.4078085
2014-03-09 11:00:00Z;0.5901856
2014-03-10 11:00:00Z;1.035994
2014-03-11 11:00:00Z;1.198102
2014-03-12 11:00:00Z;1.664179
2014-03-13 11:00:00Z;2.150511
2014-03-14 11:00:00Z;2.339645
2014-03-15 11:00:00Z;1.691197
2014-03-16 11:00:00Z;1.035994
2014-03-17 11:00:00Z;0.7185267
2014-03-18 11:00:00Z;0.5293931
2014-03-19 11:00:00Z;0.4145649
2014-03-20 11:00:00Z;0.3402596
2014-03-21 11:00:00Z;0.3064929
2014-03-22 11:00:00Z;0.2936108
2014-03-23 11:00:00Z;0.2776965
2014-03-24 11:00:00Z;0.2511799
2014-03-25 11:00:00Z;0.2246636
2014-03-26 11:00:00Z;0.1981473
2014-03-27 11:00:00Z;0.288306
2014-03-28 11:00:00Z;0.2989155
2014-03-29 11:00:00Z;0.3626703
2014-03-30 11:00:00Z;0.3678551
2014-03-31 11:00:00Z;0.2776965
2014-04-01 11:00:00Z;0.2405704
2014-04-02 11:00:00Z;0.2193588
2014-04-03 11:00:00Z;0.1981473
2014-04-04 11:00:00Z;0.1875376
2014-04-05 11:00:00Z;0.325432
2014-04-06 11:00:00Z;0.2723915
2014-04-07 11:00:00Z;0.2087569
2014-04-08 11:00:00Z;0.1822329
2014-04-09 11:00:00Z;0.1610212
2014-04-10 11:00:00Z;0.166326
2014-04-11 11:00:00Z;0.3763054
2014-04-12 11:00:00Z;0.46094
2014-04-13 11:00:00Z;0.555894
2014-04-14 11:00:00Z;0.4826175
2014-04-15 11:00:00Z;0.4067109
2014-04-16 11:00:00Z;0.4687194
2014-04-17 11:00:00Z;0.7496791
2014-04-18 11:00:00Z;0.6005293
2014-04-19 11:00:00Z;0.8884628
2014-04-20 11:00:00Z;0.9376488
2014-04-21 11:00:00Z;0.8404619
2014-04-22 11:00:00Z;0.834388
2014-04-23 11:00:00Z;0.6445646
2014-04-24 11:00:00Z;0.5038754
2014-04-25 11:00:00Z;0.4126585
2014-04-26 11:00:00Z;0.4115233
2014-04-27 11:00:00Z;0.5380803
2014-04-28 11:00:00Z;0.7211611
2014-04-29 11:00:00Z;0.7633606
2014-04-30 11:00:00Z;0.6395447
2014-05-01 11:00:00Z;0.5444725
2014-05-02 11:00:00Z;0.443049
2014-05-03 11:00:00Z;0.3651471
2014-05-04 11:00:00Z;0.3160562
2014-05-05 11:00:00Z;0.2809233
2014-05-06 11:00:00Z;0.2470916
2014-05-07 11:00:00Z;0.2196641
2014-05-08 11:00:00Z;0.1964565
2014-05-09 11:00:00Z;0.184701
2014-05-10 11:00:00Z;0.185684
2014-05-11 11:00:00Z;0.1894972
2014-05-12 11:00:00Z;0.2047971
2014-05-13 11:00:00Z;0.2247211
2014-05-14 11:00:00Z;0.2181527
2014-05-15 11:00:00Z;0.2054733
2014-05-16 11:00:00Z;0.2568939
2014-05-17 11:00:00Z;0.7164462
2014-05-18 11:00:00Z;1.997206
2014-05-19 11:00:00Z;2.347566
2014-05-20 11:00:00Z;2.643351
2014-05-21 11:00:00Z;3.178265
2014-05-22 11:00:00Z;2.713253
2014-05-23 11:00:00Z;2.930564
2014-05-24 11:00:00Z;3.221579
2014-05-25 11:00:00Z;2.393138
2014-05-26 11:00:00Z;1.893362
2014-05-27 11:00:00Z;1.43605
2014-05-28 11:00:00Z;1.228432
2014-05-29 11:00:00Z;1.228762
2014-05-30 11:00:00Z;1.278312
2014-05-31 11:00:00Z;1.402607
2014-06-01 11:00:00Z;1.308817
2014-06-02 11:00:00Z;1.250445
2014-06-03 11:00:00Z;1.482914
2014-06-04 11:00:00Z;1.890365
2014-06-05 11:00:00Z;2.331315
2014-06-06 11:00:00Z;2.617513
2014-06-07 11:00:00Z;2.563512
2014-06-08 11:00:00Z;2.323768
2014-06-09 11:00:00Z;2.249282
2014-06-10 11:00:00Z;2.16623
2014-06-11 11:00:00Z;2.026591
2014-06-12 11:00:00Z;1.831314
2014-06-13 11:00:00Z;1.55378
2014-06-14 11:00:00Z;1.365531
2014-06-15 11:00:00Z;1.414384
2014-06-16 11:00:00Z;1.284986
2014-06-17 11:00:00Z;1.168988
2014-06-18 11:00:00Z;1.200689
2014-06-19 11:00:00Z;1.12819
2014-06-20 11:00:00Z;0.985351
2014-06-21 11:00:00Z;1.010787
2014-06-22 11:00:00Z;0.979868
2014-06-23 11:00:00Z;0.9030654
2014-06-24 11:00:00Z;0.8656799
2014-06-25 11:00:00Z;0.8210904
2014-06-26 11:00:00Z;0.7758024
2014-06-27 11:00:00Z;0.7503684
2014-06-28 11:00:00Z;0.7161977
2014-06-29 11:00:00Z;0.6981227
2014-06-30 11:00:00Z;0.695479
2014-07-01 11:00:00Z;0.7170622
2014-07-02 11:00:00Z;0.7461562
2014-07-03 11:00:00Z;0.8254917
2014-07-04 11:00:00Z;0.993812
2014-07-05 11:00:00Z;0.9540144
2014-07-06 11:00:00Z;0.9520211
2014-07-07 11:00:00Z;1.026085
2014-07-08 11:00:00Z;1.073878
2014-07-09 11:00:00Z;1.071123
2014-07-10 11:00:00Z;1.050067
2014-07-11 11:00:00Z;1.003614
2014-07-12 11:00:00Z;0.8838336
2014-07-13 11:00:00Z;0.8238431
2014-07-14 11:00:00Z;0.7583994
2014-07-15 11:00:00Z;0.7243625
2014-07-16 11:00:00Z;0.7184919
2014-07-17 11:00:00Z;0.7870336
2014-07-18 11:00:00Z;0.684374
2014-07-19 11:00:00Z;0.5946424
2014-07-20 11:00:00Z;0.5214949
2014-07-21 11:00:00Z;0.4765549
2014-07-22 11:00:00Z;0.4382315
2014-07-23 11:00:00Z;0.3978947
2014-07-24 11:00:00Z;0.3751842
2014-07-25 11:00:00Z;0.3400772
2014-07-26 11:00:00Z;0.3195527
2014-07-27 11:00:00Z;0.2899095
2014-07-28 11:00:00Z;0.2625309
2014-07-29 11:00:00Z;0.2366776
2014-07-30 11:00:00Z;0.2142909
2014-07-31 11:00:00Z;0.2654492
2014-08-01 11:00:00Z;0.3548821
2014-08-02 11:00:00Z;0.4062505
2014-08-03 11:00:00Z;0.3595042
2014-08-04 11:00:00Z;0.3229355
2014-08-05 11:00:00Z;0.33994
2014-08-06 11:00:00Z;0.3579456
2014-08-07 11:00:00Z;0.4042768
2014-08-08 11:00:00Z;0.4110356
2014-08-09 11:00:00Z;0.3564359
2014-08-10 11:00:00Z;0.3030995
2014-08-11 11:00:00Z;0.2569714
2014-08-12 11:00:00Z;0.224321
2014-08-13 11:00:00Z;0.2566131
2014-08-14 11:00:00Z;0.3709403
2014-08-15 11:00:00Z;0.4458531
2014-08-16 11:00:00Z;0.384159
2014-08-17 11:00:00Z;0.3206127
2014-08-18 11:00:00Z;0.2612649
2014-08-19 11:00:00Z;0.2216609
2014-08-20 11:00:00Z;0.1893916
2014-08-21 11:00:00Z;0.1624148
2014-08-22 11:00:00Z;0.1383522
2014-08-23 11:00:00Z;0.1176617
2014-08-24 11:00:00Z;0.1017447
2014-08-25 11:00:00Z;0.08867471
2014-08-26 11:00:00Z;0.07642383
2014-08-27 11:00:00Z;0.06623304
2014-08-28 11:00:00Z;0.05685113
2014-08-29 11:00:00Z;0.05035146
2014-08-30 11:00:00Z;0.04404389
2014-08-31 11:00:00Z;0.03894694
2014-09-01 11:00:00Z;0.03519669
2014-09-02 11:00:00Z;0.07659867
2014-09-03 11:00:00Z;0.4792495
2014-09-04 11:00:00Z;1.149845
2014-09-05 11:00:00Z;1.288382
2014-09-06 11:00:00Z;0.8858033
2014-09-07 11:00:00Z;0.6397095
2014-09-08 11:00:00Z;0.4868588
2014-09-09 11:00:00Z;0.4981254
2014-09-10 11:00:00Z;0.9858696
2014-09-11 11:00:00Z;4.28001
2014-09-12 11:00:00Z;2.801812
2014-09-13 11:00:00Z;1.846745
2014-09-14 11:00:00Z;1.530096
2014-09-15 11:00:00Z;0.998262
2014-09-16 11:00:00Z;0.7036231
2014-09-17 11:00:00Z;0.5271428
2014-09-18 11:00:00Z;0.4094551
2014-09-19 11:00:00Z;0.3238692
2014-09-20 11:00:00Z;0.3639439
2014-09-21 11:00:00Z;0.389657
2014-09-22 11:00:00Z;0.3440835
2014-09-23 11:00:00Z;0.2875673
2014-09-24 11:00:00Z;0.2330622
2014-09-25 11:00:00Z;0.2063042
2014-09-26 11:00:00Z;0.3816145
2014-09-27 11:00:00Z;2.128441
2014-09-28 11:00:00Z;2.338717
2014-09-29 11:00:00Z;3.43417
2014-09-30 11:00:00Z;2.229316
2014-10-01 11:00:00Z;1.36801
2014-10-02 11:00:00Z;1.05518
2014-10-03 11:00:00Z;0.8842992
2014-10-04 11:00:00Z;0.665051
2014-10-05 11:00:00Z;0.5066431
2014-10-06 11:00:00Z;0.3976097
2014-10-07 11:00:00Z;0.3187129
2014-10-08 11:00:00Z;0.2566391
2014-10-09 11:00:00Z;0.2072961
2014-10-10 11:00:00Z;0.1680484
2014-10-11 11:00:00Z;0.1389172
2014-10-12 11:00:00Z;0.1168309
2014-10-13 11:00:00Z;0.09943382
2014-10-14 11:00:00Z;0.0850829
2014-10-15 11:00:00Z;0.07355619
2014-10-16 11:00:00Z;0.06355646
2014-10-17 11:00:00Z;0.08133687
2014-10-18 11:00:00Z;0.1492407
2014-10-19 11:00:00Z;0.1399298
2014-10-20 11:00:00Z;0.12037
2014-10-21 11:00:00Z;0.1009401
2014-10-22 11:00:00Z;0.08665715
2014-10-23 11:00:00Z;0.07299628
2014-10-24 11:00:00Z;0.06746474
2014-10-25 11:00:00Z;0.06135408
2014-10-26 11:00:00Z;0.06667807
2014-10-27 11:00:00Z;0.3041356
2014-10-28 11:00:00Z;0.6107849
2014-10-29 11:00:00Z;0.6824425
2014-10-30 11:00:00Z;0.6963407
2014-10-31 11:00:00Z;0.5558752
2014-11-01 11:00:00Z;0.4362206
2014-11-02 11:00:00Z;0.7960352
2014-11-03 11:00:00Z;1.563484
2014-11-04 11:00:00Z;1.374445
2014-11-05 11:00:00Z;0.9410161
2014-11-06 11:00:00Z;0.7227592
2014-11-07 11:00:00Z;0.5352579
2014-11-08 11:00:00Z;0.4039956
2014-11-09 11:00:00Z;0.5574735
2014-11-10 11:00:00Z;1.681392
2014-11-11 11:00:00Z;1.242237
2014-11-12 11:00:00Z;0.8640032
2014-11-13 11:00:00Z;0.6249343
2014-11-14 11:00:00Z;0.4674031
2014-11-15 11:00:00Z;0.363362
2014-11-16 11:00:00Z;0.2864137
2014-11-17 11:00:00Z;0.2390221
2014-11-18 11:00:00Z;0.3910513
2014-11-19 11:00:00Z;0.5424538
2014-11-20 11:00:00Z;0.4814096
2014-11-21 11:00:00Z;1.02942
2014-11-22 11:00:00Z;1.142642
2014-11-23 11:00:00Z;0.8281738
2014-11-24 11:00:00Z;0.6045858
2014-11-25 11:00:00Z;0.4995781
2014-11-26 11:00:00Z;0.8330324
2014-11-27 11:00:00Z;0.9107069
2014-11-28 11:00:00Z;1.220337
2014-11-29 11:00:00Z;1.087163
2014-11-30 11:00:00Z;0.8050414
2014-12-01 11:00:00Z;0.5925671
2014-12-02 11:00:00Z;0.4892793
2014-12-03 11:00:00Z;0.4989598
2014-12-04 11:00:00Z;0.4765267
2014-12-05 11:00:00Z;1.091181
2014-12-06 11:00:00Z;1.543138
2014-12-07 11:00:00Z;1.258224
2014-12-08 11:00:00Z;1.018438
2014-12-09 11:00:00Z;0.7543808
2014-12-10 11:00:00Z;0.5665017
2014-12-11 11:00:00Z;0.4493868
2014-12-12 11:00:00Z;0.3492186
2014-12-13 11:00:00Z;0.2764767
2014-12-14 11:00:00Z;0.2260654
2014-12-15 11:00:00Z;0.1878777
2014-12-16 11:00:00Z;0.1673035
2014-12-17 11:00:00Z;0.1490292
2014-12-18 11:00:00Z;0.1279208
2014-12-19 11:00:00Z;0.109023
2014-12-20 11:00:00Z;0.09312826
2014-12-21 11:00:00Z;0.08289222
2014-12-22 11:00:00Z;0.07314003
2014-12-23 11:00:00Z;0.06257851
2014-12-24 11:00:00Z;0.05504464
2014-12-25 11:00:00Z;0.04980278
2014-12-26 11:00:00Z;0.04593198
2014-12-27 11:00:00Z;0.041648
2014-12-28 11:00:00Z;0.0391628
2014-12-29 11:00:00Z;0.03730077
2014-12-30 11:00:00Z;0.1409385
2014-12-31 11:00:00Z;0.5250145
2015-01-01 11:00:00Z;1.614627
2015-01-02 11:00:00Z;2.092252
2015-01-03 11:00:00Z;1.393616
2015-01-04 11:00:00Z;1.000204
2015-01-05 11:00:00Z;0.74654
2015-01-06 11:00:00Z;0.5467106
2015-01-07 11:00:00Z;0.4191416
2015-01-08 11:00:00Z;0.3421629
2015-01-09 11:00:00Z;0.2909356
2015-01-10 11:00:00Z;0.2801814
2015-01-11 11:00:00Z;0.2261424
2015-01-12 11:00:00Z;0.1846164
2015-01-13 11:00:00Z;0.1597576
2015-01-14 11:00:00Z;0.1642446
2015-01-15 11:00:00Z;0.1638612
2015-01-16 11:00:00Z;0.1501944
2015-01-17 11:00:00Z;0.1318246
2015-01-18 11:00:00Z;0.1126072
2015-01-19 11:00:00Z;0.09722368
2015-01-20 11:00:00Z;0.08398183
2015-01-21 11:00:00Z;0.07044534
2015-01-22 11:00:00Z;0.0602857
2015-01-23 11:00:00Z;0.05437821
2015-01-24 11:00:00Z;0.04806999
2015-01-25 11:00:00Z;0.0581848
2015-01-26 11:00:00Z;0.1243732
2015-01-27 11:00:00Z;0.2500781
2015-01-28 11:00:00Z;0.2824008
2015-01-29 11:00:00Z;0.1773535
2015-01-30 11:00:00Z;0.1261829
2015-01-31 11:00:00Z;0.09655039
2015-02-01 11:00:00Z;0.08308321
2015-02-02 11:00:00Z;0.06422755
2015-02-03 11:00:00Z;0.05345835
2015-02-04 11:00:00Z;0.097101
2015-02-05 11:00:00Z;0.1474149
2015-02-06 11:00:00Z;0.2659096
2015-02-07 11:00:00Z;0.3928288
2015-02-08 11:00:00Z;0.3497367
2015-02-09 11:00:00Z;0.3793617
2015-02-10 11:00:00Z;0.6352385
2015-02-11 11:00:00Z;0.6460152
2015-02-12 11:00:00Z;0.4951779
2015-02-13 11:00:00Z;0.4009077
2015-02-14 11:00:00Z;0.3174139
2015-02-15 11:00:00Z;0.2662356
2015-02-16 11:00:00Z;0.2312224
2015-02-17 11:00:00Z;0.2204531
2015-02-18 11:00:00Z;0.2366108
2015-02-19 11:00:00Z;0.3012563
2015-02-20 11:00:00Z;0.4170727
2015-02-21 11:00:00Z;0.4628551
2015-02-22 11:00:00Z;0.4359209
2015-02-23 11:00:00Z;0.3362696
2015-02-24 11:00:00Z;0.2689336
2015-02-25 11:00:00Z;0.228532
2015-02-26 11:00:00Z;0.1959139
2015-02-27 11:00:00Z;0.1903114
2015-02-28 11:00:00Z;0.1713761
2015-03-01 11:00:00Z;0.1437284
2015-03-02 11:00:00Z;0.1187536
2015-03-03 11:00:00Z;0.1019387
2015-03-04 11:00:00Z;0.08847161
2015-03-05 11:00:00Z;0.08092951
2015-03-06 11:00:00Z;0.1057364
2015-03-07 11:00:00Z;0.1089598
2015-03-08 11:00:00Z;0.1520326
2015-03-09 11:00:00Z;0.2172472
2015-03-10 11:00:00Z;0.2389972
2015-03-11 11:00:00Z;0.2289044
2015-03-12 11:00:00Z;0.2221784
2015-03-13 11:00:00Z;0.2827199
2015-03-14 11:00:00Z;0.4340587
2015-03-15 11:00:00Z;0.4609628
2015-03-16 11:00:00Z;0.4609628
2015-03-17 11:00:00Z;0.4206067
2015-03-18 11:00:00Z;0.4071549
2015-03-19 11:00:00Z;0.3903361
2015-03-20 11:00:00Z;0.3903361
2015-03-21 11:00:00Z;0.4744147
2015-03-22 11:00:00Z;0.4306996
2015-03-23 11:00:00Z;0.3735249
2015-03-24 11:00:00Z;0.3197167
2015-03-25 11:00:00Z;0.2961719
2015-03-26 11:00:00Z;0.295374
2015-03-27 11:00:00Z;0.2590612
2015-03-28 11:00:00Z;0.2319673
2015-03-29 11:00:00Z;0.2025855
2015-03-30 11:00:00Z;0.1947196
2015-03-31 11:00:00Z;0.1859645
2015-04-01 11:00:00Z;0.1774828
2015-04-02 11:00:00Z;0.2255452
2015-04-03 11:00:00Z;0.2414623
2015-04-04 11:00:00Z;0.1918573
2015-04-05 11:00:00Z;0.1550761
2015-04-06 11:00:00Z;0.2065433
2015-04-07 11:00:00Z;0.5218014
2015-04-08 11:00:00Z;0.847081
2015-04-09 11:00:00Z;0.8424104
2015-04-10 11:00:00Z;0.6988287
2015-04-11 11:00:00Z;0.553732
2015-04-12 11:00:00Z;0.4280243
2015-04-13 11:00:00Z;0.3438669
2015-04-14 11:00:00Z;0.387258
2015-04-15 11:00:00Z;0.3276511
2015-04-16 11:00:00Z;0.3917799
2015-04-17 11:00:00Z;0.4352369
2015-04-18 11:00:00Z;0.5477623
2015-04-19 11:00:00Z;1.080788
2015-04-20 11:00:00Z;1.371108
2015-04-21 11:00:00Z;1.898959
2015-04-22 11:00:00Z;2.203559
2015-04-23 11:00:00Z;1.376391
2015-04-24 11:00:00Z;0.8799129
2015-04-25 11:00:00Z;0.5899804
2015-04-26 11:00:00Z;0.461738
2015-04-27 11:00:00Z;0.400406
2015-04-28 11:00:00Z;0.3502233
2015-04-29 11:00:00Z;0.3223463
2015-04-30 11:00:00Z;0.3223463
2015-05-01 11:00:00Z;0.3558017
2015-05-02 11:00:00Z;0.4505887
2015-05-03 11:00:00Z;0.4896149
2015-05-04 11:00:00Z;0.461738
2015-05-05 11:00:00Z;0.4282829
2015-05-06 11:00:00Z;0.5174915
2015-05-07 11:00:00Z;1.129
2015-05-08 11:00:00Z;1.406
2015-05-09 11:00:00Z;1.826
2015-05-10 11:00:00Z;1.955999
2015-05-11 11:00:00Z;1.801
2015-05-12 11:00:00Z;1.778
2015-05-13 11:00:00Z;2.195999
2015-05-14 11:00:00Z;2.055
2015-05-15 11:00:00Z;1.494
2015-05-16 11:00:00Z;1.061
2015-05-17 11:00:00Z;0.9230001
2015-05-18 11:00:00Z;0.9370001
2015-05-19 11:00:00Z;0.9540001
2015-05-20 11:00:00Z;0.894
2015-05-21 11:00:00Z;1.208
2015-05-22 11:00:00Z;1.325
2015-05-23 11:00:00Z;1.305
2015-05-24 11:00:00Z;1.289
2015-05-25 11:00:00Z;1.108
2015-05-26 11:00:00Z;1.075
2015-05-27 11:00:00Z;1.261
2015-05-28 11:00:00Z;1.72
2015-05-29 11:00:00Z;1.689
2015-05-30 11:00:00Z;1.806
2015-05-31 11:00:00Z;1.732
2015-06-01 11:00:00Z;1.855
2015-06-02 11:00:00Z;2.853999
2015-06-03 11:00:00Z;2.304999
2015-06-04 11:00:00Z;1.705999
2015-06-05 11:00:00Z;1.857
2015-06-06 11:00:00Z;1.571
2015-06-07 11:00:00Z;1.241
2015-06-08 11:00:00Z;1.171
2015-06-09 11:00:00Z;2.146
2015-06-10 11:00:00Z;3.017
2015-06-11 11:00:00Z;2.376
2015-06-12 11:00:00Z;1.534
2015-06-13 11:00:00Z;1.146
2015-06-14 11:00:00Z;1.201
2015-06-15 11:00:00Z;1.474
2015-06-16 11:00:00Z;1.178
